eventid,iyear,imonth,iday,extended,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,guncertain1,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,ransom,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,date,month,day_of_week
200808020034,2008,8,2,0,Gaza Strip,Gaza,31.502407,34.459743,1.0,0,"The kidnapping occurred in Gaza City, Gaza Strip, West Bank and Gaza Strip.","08/02/2008: On Saturday, armed assailants kidnapped a member of the HAMAS political bureau in Gaza City, Gaza Strip, West Bank and Gaza Strip, but the victim was released the same day.  No group claimed responsibility, but it was believed that Fatah was responsible, and the hostage is alive.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Hamas Political Bureau,Assailants targeted a member of the HAMAS political bureau.,155.0,West Bank and Gaza Strip,Al-Fatah,The specific motive for the attack is unknown.,1.0,0,-99.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,Unknown firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,0.0,,"National Counterterrorism Center, ""One Government Employee Kidnapped by Suspected Fatah in Gaza City, Gaza Strip,"" Worldwide Incidents Tracking System, January 20, 2010.","Deutsche Press-Agentur, ""SECOND ROUNDUP: Three Killed as Hamas Takes on Pro-Fatah Gaza Clan,"" LexisNexis Academic, Deutsche Press-Agentur, August 02, 2008.",,ISVG,0,0,0,0,2008-08-02,8.0,5.0
200808170044,2008,8,17,0,Southern,Eshkol regional council,31.192114,34.449473,3.0,0,The incident occurred in the Eshkol regional council,"08/17/2008: On Sunday, in the Negev, Southern District, Israel, assailants fired a rocket at a mall, causing no casualties or damage. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,An Israeli mall,97.0,Israel,Unknown,The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",One rocket was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,"National Counterterrorism Center, ""Mall Targeted in Rocket Attack in the Negev, Southern District, Israel,"" Worldwide Incidents Tracking System (January 19, 2010).","Qatar News Agency, ""Projectile Fired from Gaza Lands in Israel,"" Qatar News Agency, August 17, 2008.",,ISVG,-9,-9,0,-9,2008-08-17,8.0,6.0
200809030005,2008,9,3,0,West Bank,Salfet,32.085138,35.180753,2.0,0,"The attack occurred in Salfet, West Bank, Palestine.","09/03/2008: On Wednesday, gunmen opened fire near the home of the governor of the West Bank district of Salfet in Salfet, West Bank, Palestine. No casualties or damages resulted from the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,0,0,2,Armed Assault,2,Government (General),18.0,"Government Personnel (excluding police, military)",Salfet Governors Office,The governors home targeted.,155.0,West Bank and Gaza Strip,Unknown,The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,Unknown firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,"Maan News, ""Shooting Reported Near Governor's Home in Salfit,"" Maan News, www.maannews.net/en/index.php?opr=ShowDetails&ID=31693.",,,ISVG,-9,-9,0,-9,2008-09-03,9.0,2.0
200809150013,2008,9,15,0,West Bank,Bireh,31.917246,35.218594,1.0,0,"The attack occurred in Al Birah, West Bank, Palestine.","09/15/2008: On Monday evening, in Al Birah, West Bank, armed assailants fired upon the car of the mayor of Al Birah, Jamal Al Tawil, destroying the car but causing no injuries.  The attack was allegedly in response to the mayor's campaign against illegal practices. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,2,Armed Assault,2,Government (General),18.0,"Government Personnel (excluding police, military)",,"The car of the mayor of Al Birah, Jamal Al Tawil,",155.0,West Bank and Gaza Strip,Unknown,The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,Unknown firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,The car was destoryed in the attack.,0.0,,,"National Counterterrorism Center, ""One Vehicle Destroyed in Armed Attack in Al Birah, West Bank,"" Worldwide Incidents Tracking System, September 3, 2009.","Lexis Nexis, ""Shots Fired at Palestinian West Bank Mayor's Car; Hamas Condemns Attack,"" BBC Monitoring Middle East, September 16, 2008.",,ISVG,-9,-9,0,-9,2008-09-15,9.0,0.0
200809210007,2008,9,21,0,West Bank,Nablus,32.222271,35.253506,1.0,0,"The incident occurred at the home of Ahmad Hannoun in Nablus, West Bank, Palestine.","09/21/2008: On Sunday, four undercover gunmen opened fire at the home and car of Ahmad Hannoun, former attorney-general of Nablus and current chief prosecutor of Jenin, in Jamma’in village south of Nablus, West Bank, Palestine. The gunmen fled in a blue Fiat Uno that was later found by police. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,2,Government (General),14.0,Judge/Attorney/Court,West Bank Government,"Ahmad Hannoun, a former attorney-general of Nablus and current chief prosecutor of Jenin,",155.0,West Bank and Gaza Strip,Unknown,The specific motive for the attack is unknown.,0.0,0,4.0,0.0,0.0,,,,5,Firearms,5.0,Unknown Gun Type,Unknown firearms were used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Damage was done to the house and car of Ahmad Hannoun.,0.0,,,"Maan News, ""Unknown Gunmen Fire on Home of General Prosecutor of Jenin Court,"" Maan News, http://www.maannews.net/en/index.php?opr=ShowDetails&ID=32092.",,,ISVG,-9,-9,0,-9,2008-09-21,9.0,6.0
200809250006,2008,9,25,0,Jerusalem,Jerusalem,31.771599,35.2034,1.0,0,,"09/25/2008: On Thursday, a pipe bomb exploded outside the home of Professor Zeev Sternhell, a prominent Israeli scholar and outspoken critic of Jewish West Bank settlements, in Jerusalem, Jerusalem District, Israel. The bombing attack lightly wounding the professor in what police suspect was an attack by Jewish extremists. The Army of State Liberators claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,8,Educational Institution,48.0,Teacher/Professor/Instructor,,"Professor Zeev Sternhell, a prominent Israeli scholar and outspoken critic of Jewish West Bank settlements,",97.0,Israel,Army of State Liberators,The specific motive for the attack is unknown.,1.0,0,-99.0,0.0,1.0,10.0,Unknown,0.0,6,Explosives,31.0,Pipe Bomb,,0.0,0.0,0.0,1.0,0.0,0.0,-9,,,,Unknown damage is reported.,0.0,,,"Matti Friedman, ""Israeli Professor Wounded in Jerusalem Bomb Attack,"" Washington Times, September 25, 2008.","Worldwide Incidents Tracking System, ""1 Political Activist Wounded in IED Attack by Army of State Liberators in Jerusalem, Israel,"" National Counterterrorism Center, September 2, 2009.",,ISVG,0,0,0,0,2008-09-25,9.0,3.0
200809270002,2008,9,27,0,West Bank,Alei Zahav,32.072227,35.064135,1.0,1,"The attack took place near Alei Zahav settlement to the south of Qalqilyah, West Bank, Palestine.","9/27/2008: On Saturday night at 0300, an unidentified gunman using an assault rifle shot at two Israeli vehicles and wounded an Israeli who was driving in Qalqilyah, West Bank, Palestine. Both vehicles were damaged from the attack. Fatah's al-Aqsa Martyrs' Brigades said the attack was in response to the frequent Israeli army raids in the West Bank.",1,1,1,0,,,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,An Israeli driver,97.0,Israel,Al-Aqsa Martyrs Brigade,The attack was in response to the frequent Israeli army raids in the West Bank.,0.0,0,-99.0,0.0,1.0,9.0,Other,0.0,5,Firearms,5.0,Unknown Gun Type,Unknown firearms were used in the attack.,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Two Israeli vehicles were damaged in the attack.,0.0,,,"Khaleej Times, ""Israeli Shot in West Bank: Military,"" Khaleej Times, September 27, 2008.","Khaleej Times, ""Fatah Claims Responsibility for Wounding Israeli in Wbank,"" Khaleej Times, September 27, 2008.","National Counterterrorism Center, ""One Civilian Wounded in Armed Attack by Al-Aqsa Martyrs Brigade in Qalqilyah, West Bank,"" Worldwide Incidents Tracking System, September 3, 2009.",ISVG,0,0,0,0,2008-09-27,9.0,5.0
200809280017,2008,9,28,0,Gaza Strip,Rafah,31.278791,34.256435,1.0,0,"The bombing occurred in the Sultan neighborhood of Rafah, Gaza Strip, Palestine.","09/28/2008: On Sunday, unidentified individuals detonated a homemade explosive device under a government police bus in the neighborhood of Rafah in the southern Gaza Strip, Palestine. No casualties were reported and no one claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,3,Police,23.0,Police Patrol (including vehicles and convoys),Palestinian Law Enforcement,A government police bus,155.0,West Bank and Gaza Strip,Unknown,The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,16.0,Unknown Explosive Type,A homemade explosive device was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Damage was done to the bus during the explosion.,0.0,,,"Maan News, ""Bomb Detonated Beneath De Facto Police Bus in Rafah,"" Maan News, http://www.maannews.net/en/index.php?opr=ShowDetails&ID=32223.",,,ISVG,-9,-9,0,-9,2008-09-28,9.0,6.0
200810150017,2008,10,15,0,West Bank,Ramallah,31.907141,35.198219,1.0,0,The incident occurred in the Jilazun refugee camp.,"10/15/2008: On Wednesday, Mohammad Al Ramahi threw a Molotov cocktail at an Israeli car that was traveling in the Jilazun refugee camp in Ramallah, West Bank, West Bank and Gaza Strip, causing no casualties or damages. Israel Defence Forces (IDF) forces fired upon Ramahi after the attack, critically wounding him. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,The assailant targeted an Israeli car.,97.0,Israel,Unknown,The specific motive for the attack is unknown.,0.0,0,1.0,1.0,0.0,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,One Molotov cocktail was used in the attack.,0.0,0.0,0.0,1.0,0.0,1.0,0,,,,,0.0,,,"Ynetnews, ""Israeli Troops Shoot, 'Critically' Wound Palestinian Molotov Thrower in W Bank"", www.ynetnews.com, October 15, 2008.","Haaretz Daily Newspaper, ""Palestinian Firebomber Shot By Israeli Troops Dies in Ramallah Hospital 16 Oct,"" Haaretz Daily newspaper, October 16, 2008, www.haaretz.com.",,ISVG,-9,-9,0,-9,2008-10-15,10.0,2.0
200810190038,2008,10,19,0,West Bank,Nablus,32.222271,35.253506,1.0,1,"The attack took place near the town of Nablus, West Bank, West Bank and Gaza Strip.","10/19/2008: On Sunday, unknown assailants threw three fire bombs an Israeli driver near the West Bank town of Nablus, West Bank and Gaza Strip, lightly injuring the driver. No group claimed responsibility.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,Assailants targeted an Israeli car.,97.0,Israel,Unknown,The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,8,Incendiary,20.0,Gasoline or Alcohol,Three fire bombs were used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,-9,4.0,Unknown,,It is unknown if the attack caused any property damage.,0.0,,,"Yuval Azoulay, ""Israeli Lightly Hurt as Fire Bomb Hurled at Car in West Bank,"" Haaretz Daily Newspaper, October 19, 2008, http://www.haaretz.com/hasen/spages/1029909.html.",,,ISVG,-9,-9,0,-9,2008-10-19,10.0,6.0
200810190039,2008,10,19,0,West Bank,Barkhan,32.108142,35.114197,1.0,1,"The attack took place near the settlement of Barkhan, West Bank, West Bank and Gaza Strip.","10/19/2008: On Sunday, an unknown assailant threw a fire bomb at an Israeli citizen driving near the West Bank settlement of Barkhan, West Bank and Gaza Strip, injuring the man. No damages were reported and no group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,2,Armed Assault,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,,The unknown assailant targeted an Israeli man driving his car.,97.0,Israel,Unknown,The specific motive for the attack is unknown.,0.0,0,1.0,0.0,0.0,,,,8,Incendiary,18.0,Arson/Fire,A fire bomb was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,"Yuval Azoulay, ""Israeli Lightly Hurt as Fire Bomb Hurled at Car in West Bank,"" Haaretz Daily Newspaper, October 19, 2008, http://www.haaretz.com/hasen/spages/1029909.html.",,,ISVG,-9,-9,0,-9,2008-10-19,10.0,6.0
200810210009,2008,10,21,0,Gaza Strip,Khan Yunis,31.346964,34.30143,1.0,0,The attempted attack was staged in the Ma’in neighborhood in eastern Khan Younis.,"10/21/2008: On Tuesday, unknown individuals planted an improvised explosive device at the home of Hamas Izz Al Din Al Qassam Brigades leader Amjad Abu An Naja in the Ma’in neighborhood of Khan Yunis, Gaza Strip, but were intercepted by Al Qassam gunmen before they could successfully carry out the attack. The attackers planned to detonate the bomb by using a cell phone. The Al Qassam spokesperson accused ""fifth columnists"" of attempting to fan the flames of the intra-Palestinian rivalry in order to throw off the Egyptian-sponsored reconciliation effort. No one claimed responsibility for the attempt. There were no reported casualties.",1,1,1,0,,,0.0,0,0,3,Bombing/Explosion,14,Private Citizens & Property,84.0,Political Party Member/Rally,Hamas Political Party,The IED was directed at the home of Hamas leader Amjad Abu An-Naja.,155.0,West Bank and Gaza Strip,Unknown,The attack was allegedly carried out to fan the flames of the intra-Palestinian rivalry in order to throw off the Egyptian-sponsored reconciliation effort.,0.0,0,-99.0,-99.0,0.0,,,,6,Explosives,12.0,Remote Trigger,The explosive was a remote triggered improvised explosive device.,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,There was no reported property damage.,0.0,,,"Maan News, ""Al-Qassam Brigades Thwarts Assassination Attempt Against Leader in Khan Younis,"" Maan News, October 21st, 2008.","Imra, ""Al-Qassam Brigades Thwarts Assassination Attempt Against Leader in Khan Younis,"" Imra, October 21st, 2008.",,ISVG,-9,-9,0,-9,2008-10-21,10.0,1.0
200810300020,2008,10,30,0,Gaza Strip,Gaza,31.502407,34.459743,1.0,0,The device had been discovered earlier in the day within the Hamas controlled territory and taken to a police station to be dismantled.,"10/30/2008: On Thursday, a Hamas police officer was killed and several other Palestinians were wounded when an explosive device detonated in a police station in Gaza City, Gaza Strip. A spokesperson for the movement, Islam Shahwan, said the device had been discovered earlier in the day within the Hamas controlled territory and taken to a police station to be dismantled. Nobody claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,3,Police,22.0,"Police Building (headquarters, station, school)",,"The target is unknown, but percieved to be civilians.",155.0,West Bank and Gaza Strip,Unknown,The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,16.0,Unknown Explosive Type,The exact type of explosive is unknown.,1.0,0.0,0.0,3.0,0.0,0.0,-9,,,,It was not stated whether there was any property damage.,0.0,,,"Maan News, ""Hamas Police Officer Killed Dismantling Bomb,"" Maan News, October 31st, 2008.","Israel National News, ""Gaza Explosion Kills Hamas Officer,"" Israel National News, October 31st, 2008.",,ISVG,-9,-9,0,-9,2008-10-30,10.0,3.0
200811070005,2008,11,7,0,Southern,Ashkelon,31.669316,34.570802,2.0,1,"The incident took place in Ashkelon and Sderot, Southern District.","11/07/2008: On Friday, Islamic Jihad militants fired four more Qassam rockets into Israel. One of the rockets fell in Hof Ashkelon Regional Council, and another two fell just outside of the city of Sderot, Southern District, Israel. There was no casualties or damage reported. The al-Quds Brigades, Islamic Jihad's military wing, claimed responsibility for the fire.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,The attack targeted civilians.,97.0,Israel,Palestinian Islamic Jihad (PIJ),The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Four rockets were fired in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,It is unknown if the attack caused any property damage.,0.0,,,"Tel Aviv Ynet, ""Israel: Total of 9 Qassams Fired at Negev 7 Nov; No Casualties Reported,"" November 07, 2008, URL: http://www.ynetnews.com.","BBC Monitoring Middle East, ""Palestinian Group Claims Four Rockets Fired at Israel,"" Lexis Nexis, BBC Monitoring Middle East, November 07, 2008.",,ISVG,1,0,0,1,2008-11-07,11.0,4.0
200811140019,2008,11,14,0,Southern,Sederot,31.5282,34.596382,1.0,0,,"11/14/2008: On Friday, overnight, in Sederot, Southern District, Israel, assailants fired between eight and 11 rockets at a community, wounding one civilian, sending four others into shock, and damaging one residence, one building, and several vehicles.  Izz al-Din al-Qassam Brigades claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,97.0,Israel,Hamas (Islamic Resistance Movement),The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Between eight and eleven rockets were used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,Unknown,,"The attack damaged one residence, one building, and several vehicles.",0.0,,,"Irish Times (Ireland), ""Rocket and Air Attacks Signal End of Truce in Gaza,"" Lexis Nexis, Irish Times (Ireland), November 15, 2008.","National Counterterrorism Center, ""5 civilians wounded in rocket attack by Izz al-Din al-Qassam Brigades in Sederot, Southern District, Israel,"" Worldwide Incidents Tracking System (November 17, 2009).",,ISVG,1,0,0,1,2008-11-14,11.0,4.0
200811150011,2008,11,15,0,Southern,Sederot,31.5282,34.596382,1.0,0,,"11/15/2008: On Saturday, in Sederot, Southern District, Israel assailants fired two rockets at a community, wounding one civilian and causing no reported damage.  Abu Ali Mustafa Brigades claimed responsibility.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,,Civilians,97.0,Israel,Popular Front for the Liberation of Palestine (PFLP),The specific motive for the attack is unknown.,0.0,0,-99.0,0.0,0.0,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",Two rockets were used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,There was no damage reported.,0.0,,,"Washington Post, The (Washington, D.C.), ""As Israel-Hamas Clashes Continue, Gazans Face Crisis; Closed Border Halts Food Aid From U.N.,"" Lexis Nexis, Washington Post, The (Washington, D.C.), November 15, 2008.",,,ISVG,0,0,0,0,2008-11-15,11.0,5.0
